code,author,id,tokens
"map<long long, long long> M;

pair<long long, long long> trivial(long long n, long long k) {
  vector<bool> a(n + 2, false);
  a[0] = a[n + 1] = true;

  pair<long long, long long> res;
  for (int i = 0; i < k; ++i) {
    pair<long long, long long> best = make_pair(-1, -1);
    int index = -1;

    for (int j = 1; j <= n; ++j) {
      if (a[j] == true) {
        continue;
      }

      long long l = 0, r = 0;
      for (int k = j - 1; k >= 0; --k) {
        if (!a[k]) {
          ++l;
        } else {
          break;
        }
      }

      for (int k = j + 1; k <= n + 1; ++k) {
        if (!a[k]) {
          ++r;
        } else {
          break;
        }
      }

      if (min(l, r) > best.first) {
        best = make_pair(min(l, r), max(l, r));
        index = j;
      } else if (min(l, r) == best.first && max(l, r) > best.second) {
        best = make_pair(min(l, r), max(l, r));
        index = j;
      }
    }

    // cout << best.first << "" "" << best.second << "" "" << index << endl;

    a[index] = true;
    res = best;
  }

  return res;
}

void solve(int test) {
  M.clear();
  long long n, k;

  cin >> n >> k;
  long long oldk = k;
  M[n] = 1;

  long long len = 0;
  while (k > 0) {
    pair<long long, long long> p = *M.rbegin();

    long long d = min(k, p.second);

    len = p.first;

    M[p.first] -= d;
    k -= d;

    M[(p.first - 1) / 2] += d;
    M[p.first / 2] += d;

    if (M[p.first] == 0) {
      M.erase(p.first);
    }
  }

  /*if (make_pair((len - 1) / 2, len / 2) != trivial(n, oldk)) {
      cout << ""BAD "" << trivial(n, oldk).first << "" "" << trivial(n, oldk).second
  << endl;
  }*/
  printf(""Case #%d: %lld %lld\n"", test, len / 2, (len - 1) / 2);
}

int main() {
  freopen(""input.txt"", ""r"", stdin);
  freopen(""output.txt"", ""w"", stdout);

  int t;
  scanf(""%d"", &t);
  for (int i = 0; i < t; ++i) {
    solve(i + 1);
    cerr << i + 1 << "": "" << clock() << endl;
  }

  return 0;
}
",9,21,848
"#pragma comment(linker, ""/STACK:256000000"")

void readData() {}

const int maxN = 110;
const long long inf = 1000000000000000000LL;

int n, q;
long long d[maxN][maxN];
long long e[maxN], s[maxN];

long long a[maxN], b[maxN];

double c[maxN];

double solve(int u, int v) {
  --u;
  --v;

  for (int i = 0; i < n; ++i) {
    c[i] = 1e50;
  }
  c[u] = 0.0;

  for (int steps = 0; steps < 200; ++steps) {
    for (int i = 0; i < n; ++i) {
      for (int j = 0; j < n; ++j) {
        if (i == j || d[i][j] == inf || e[i] < d[i][j]) {
          continue;
        }
        c[j] = min(c[j], c[i] + (double)(d[i][j]) / (double)(s[i]));
      }
    }
  }
  return c[v];
}

void solve(int test) {
  cin >> n >> q;
  for (int i = 0; i < n; ++i) {
    cin >> e[i] >> s[i];
  }

  for (int i = 0; i < n; ++i) {
    for (int j = 0; j < n; ++j) {
      cin >> d[i][j];
      if (d[i][j] == -1) {
        d[i][j] = inf;
      }
    }
  }

  for (int i = 0; i < n; ++i) {
    for (int j = 0; j < n; ++j) {
      for (int k = 0; k < n; ++k) {
        d[j][k] = min(d[j][k], d[j][i] + d[i][k]);
      }
    }
  }

  vector<double> res;
  for (int i = 0; i < q; ++i) {
    int u, v;
    cin >> u >> v;
    res.push_back(solve(u, v));
  }

  printf(""Case #%d:"", test);
  for (int i = 0; i < q; ++i) {
    printf("" %.10lf"", res[i]);
  }
  printf(""\n"");
}

int main(int argc, char *argv[]) {
  freopen(""input.txt"", ""r"", stdin);
  freopen(""output.txt"", ""w"", stdout);

  int left_bound, right_bound;

  /*freopen(argv[3], ""w"", stdout);
  sscanf(argv[1], ""%d"", &left_bound);
  sscanf(argv[2], ""%d"", &right_bound);*/

  int t;
  cin >> t;
  left_bound = 1, right_bound = t;
  for (int i = 1; i <= t; ++i) {
    if (i >= left_bound && i <= right_bound) {
      solve(i);
    } else {
      readData();
    }
    cerr << i << "": "" << clock() << endl;
  }

  return 0;
}
",9,22,898
"#pragma comment(linker, ""/STACK:256000000"")

void readData() {}

const int maxN = 50;
string s[maxN];
int n, m;

void solve(int test) {
  cin >> n >> m;
  for (int i = 0; i < n; ++i) {
    cin >> s[i];
  }

  for (int i = 0; i < n; ++i) {
    for (int j = 1; j < m; ++j) {
      if (s[i][j] == '?') {
        s[i][j] = s[i][j - 1];
      }
    }
    for (int j = m - 2; j >= 0; --j) {
      if (s[i][j] == '?') {
        s[i][j] = s[i][j + 1];
      }
    }
  }

  for (int j = 0; j < m; ++j) {
    for (int i = 1; i < n; ++i) {
      if (s[i][j] == '?') {
        s[i][j] = s[i - 1][j];
      }
    }
    for (int i = n - 2; i >= 0; --i) {
      if (s[i][j] == '?') {
        s[i][j] = s[i + 1][j];
      }
    }
  }

  for (int i = 0; i < n; ++i) {
    for (int j = 0; j < m; ++j) {
      if (s[i][j] == '?') {
        cerr << ""BAD"" << endl;
      }
    }
  }

  printf(""Case #%d:\n"", test);
  for (int i = 0; i < n; ++i) {
    printf(""%s\n"", s[i].c_str());
  }
}

int main(int argc, char *argv[]) {
  freopen(""input.txt"", ""r"", stdin);
  freopen(""output.txt"", ""w"", stdout);

  int left_bound, right_bound;

  /*freopen(argv[3], ""w"", stdout);
  sscanf(argv[1], ""%d"", &left_bound);
  sscanf(argv[2], ""%d"", &right_bound);*/

  int t;
  cin >> t;
  left_bound = 1, right_bound = t;
  for (int i = 1; i <= t; ++i) {
    if (i >= left_bound && i <= right_bound) {
      solve(i);
    } else {
      readData();
    }
    cerr << i << "": "" << clock() << endl;
  }

  return 0;
}
",9,23,719
"const long long inf = 1000000000000000000LL;

vector<long long> res;

void rec(long long value, long long d) {
  if (value >= inf) {
    return;
  }
  res.push_back(value);
  for (long long i = d; i <= 9; ++i) {
    if (value < inf / 10LL) {
      rec(value * 10LL + i, i);
    }
  }
}

void solve(int test) {
  long long n;
  cin >> n;

  int index = upper_bound(res.begin(), res.end(), n) - res.begin() - 1;
  printf(""Case #%d: %lld\n"", test, res[index]);
}

int main() {
  freopen(""input.txt"", ""r"", stdin);
  freopen(""output.txt"", ""w"", stdout);

  for (int i = 1; i <= 9; ++i) {
    rec(i, i);
  }

  sort(res.begin(), res.end());
  cerr << ""Res size: "" << res.size() << endl;

  int t;
  scanf(""%d"", &t);
  for (int i = 0; i < t; ++i) {
    solve(i + 1);
    cerr << i + 1 << "": "" << clock() << endl;
  }

  return 0;
}
",9,24,376
"void solve(int test) {
  string s;
  cin >> s;
  int k;
  cin >> k;

  int n = s.size();

  int res = 0;
  for (int i = 0; i + k - 1 < n; ++i) {
    if (s[i] == '-') {
      ++res;
      for (int j = i; j < i + k; ++j) {
        s[j] = (s[j] == '+' ? '-' : '+');
      }
    }
  }

  if (count(s.begin(), s.end(), '+') != n) {
    printf(""Case #%d: IMPOSSIBLE\n"", test);
  } else {
    printf(""Case #%d: %d\n"", test, res);
  }
}

int main() {
  freopen(""input.txt"", ""r"", stdin);
  freopen(""output.txt"", ""w"", stdout);

  int t;
  scanf(""%d"", &t);
  for (int i = 0; i < t; ++i) {
    solve(i + 1);
    cerr << i + 1 << "": "" << clock() << endl;
  }

  return 0;
}
",9,25,317
"#pragma comment(linker, ""/STACK:256000000"")

void readData() {}

const int maxN = 1100;
double d;
long long n;
double s[maxN], k[maxN];

void solve(int test) {
  if (test == 29) {
    int f = 0;
  }
  cin >> d >> n;
  for (int i = 0; i < n; ++i) {
    cin >> k[i] >> s[i];
  }

  double l = 0.0, r = 1e18;
  for (int t = 0; t < 400; ++t) {
    double m = (l + r) / 2.0;
    bool ok = true;

    double p = d / m;
    for (int j = 0; j < n; ++j) {
      if (k[j] + s[j] * p < d) {
        ok = false;
        break;
      }
    }

    if (ok) {
      l = m;
    } else {
      r = m;
    }
  }

  printf(""Case #%d: %.10lf\n"", test, (l + r) / 2.0);
}

int main(int argc, char *argv[]) {
  freopen(""input.txt"", ""r"", stdin);
  freopen(""output.txt"", ""w"", stdout);

  int left_bound, right_bound;

  /*freopen(argv[3], ""w"", stdout);
  sscanf(argv[1], ""%d"", &left_bound);
  sscanf(argv[2], ""%d"", &right_bound);*/

  int t;
  cin >> t;
  left_bound = 1, right_bound = t;
  for (int i = 1; i <= t; ++i) {
    if (i >= left_bound && i <= right_bound) {
      solve(i);
    } else {
      readData();
    }
    cerr << i << "": "" << clock() << endl;
  }

  return 0;
}
",9,26,542
"#pragma comment(linker, ""/STACK:256000000"")

void readData() {}

const int maxN = 60;
const int maxL = 2000000;
int n, p;
int a[maxN];
int b[maxN][maxN];

int d[maxN][maxN];
int q[maxL];

pair<int, int> c[maxN][maxN];
bool used[maxN][maxN];

pair<int, int> getPackages(int value, int t) {
  int r = (value * 10) / (9 * t);
  int l = (value * 10 + 11 * t - 1) / (11 * t);

  return make_pair(l, r);
}

void solve(int test) {
  cin >> n >> p;
  for (int i = 0; i < n; ++i) {
    cin >> a[i];
  }

  for (int i = 0; i < maxL; ++i) {
    q[i] = 0;
  }

  for (int i = 0; i < n; ++i) {
    for (int j = 0; j < p; ++j) {
      cin >> b[i][j];
      c[i][j] = getPackages(b[i][j], a[i]);
      for (int k = c[i][j].first; k <= c[i][j].second; ++k) {
        q[k] = true;
      }
    }
  }

  for (int i = 0; i < n; ++i) {
    for (int j = 0; j < p; ++j) {
      used[i][j] = false;
    }
  }

  int res = 0;
  for (int k = 0; k < maxL; ++k) {
    if (!q[k]) {
      continue;
    }
    while (true) {
      bool good = true;
      for (int i = 0; i < n; ++i) {
        bool have = false;
        for (int j = 0; j < p; ++j) {
          if (used[i][j]) {
            continue;
          }
          if (k >= c[i][j].first && k <= c[i][j].second) {
            have = true;
            break;
          }
        }
        if (!have) {
          good = false;
          break;
        }
      }
      if (!good) {
        break;
      }
      ++res;
      for (int i = 0; i < n; ++i) {
        for (int j = 0; j < p; ++j) {
          if (used[i][j]) {
            continue;
          }
          if (k >= c[i][j].first && k <= c[i][j].second) {
            used[i][j] = true;
            break;
          }
        }
      }
    }
  }

  printf(""Case #%d: %d\n"", test, res);
}

int main(int argc, char *argv[]) {
  freopen(""input.txt"", ""r"", stdin);
  freopen(""output.txt"", ""w"", stdout);

  int left_bound, right_bound;

  /*freopen(argv[3], ""w"", stdout);
  sscanf(argv[1], ""%d"", &left_bound);
  sscanf(argv[2], ""%d"", &right_bound);*/

  int t;
  cin >> t;
  left_bound = 1, right_bound = t;
  for (int i = 1; i <= t; ++i) {
    if (i >= left_bound && i <= right_bound) {
      solve(i);
    } else {
      readData();
    }
    cerr << i << "": "" << clock() << endl;
  }

  return 0;
}
",9,27,999
"pair<int, int> a[3];
int z[1010];

int main() {
  freopen(""in"", ""r"", stdin);
  freopen(""out"", ""w"", stdout);
  int tt;
  scanf(""%d"", &tt);
  for (int cc = 1; cc <= tt; ++cc) {
    double begt = clock();
    printf(""Case #%d: "", cc);
    int n, R, O, Y, G, B, V;
    scanf(""%d %d %d %d %d %d %d"", &n, &R, &O, &Y, &G, &B, &V);
    a[0] = {R, 0};
    a[1] = {Y, 1};
    a[2] = {B, 2};
    sort(a, a + 3);
    memset(z, -1, sizeof z);
    for (int i = 2; i >= 0; --i) {
      while (a[i].first > 0) {
        int pos = -1;
        for (int j = 0; j < n; j += 2) {
          if (z[j] == -1) {
            pos = j;
            break;
          }
        }
        if (pos != -1) {
          z[pos] = a[i].second;
          --a[i].first;
          continue;
        }
        for (int j = 1; j < n; j += 2) {
          if (z[j] == -1) {
            pos = j;
            break;
          }
        }
        z[pos] = a[i].second;
        --a[i].first;
      }
    }
    bool can = true;
    for (int i = 0; i < n; ++i) {
      if (z[i] == z[(i + 1) % n]) {
        can = false;
      }
    }
    if (!can) {
      puts(""IMPOSSIBLE"");
    } else {
      for (int i = 0; i < n; ++i) {
        if (z[i] == 0) {
          putchar('R');
        } else if (z[i] == 1) {
          putchar('Y');
        } else {
          putchar('B');
        }
      }
      putchar('\n');
    }
    fprintf(stderr, ""case %d solved in %.3f\n"", cc,
            (clock() - begt) / CLOCKS_PER_SEC);
  }
}
",29,28,646
"const int N = 1010;

int a[N];
long long b[N];

int main() {
  freopen(""in"", ""r"", stdin);
  freopen(""out"", ""w"", stdout);
  int tt;
  scanf(""%d"", &tt);
  for (int cc = 1; cc <= tt; ++cc) {
    double begt = clock();
    printf(""Case #%d: "", cc);
    int d, n;
    scanf(""%d %d"", &d, &n);
    for (int i = 0; i < n; ++i) {
      int foo, bar;
      scanf(""%d %d"", &foo, &bar);
      a[i] = d - foo;
      b[i] = 1LL * d * bar;
    }
    long double l = 0, r = 1e16;
    for (int it = 0; it < 1000; ++it) {
      long double s = (l + r) * 0.5;
      bool can = true;
      for (int i = 0; i < n; ++i) {
        if (b[i] < a[i] * s) {
          can = false;
        }
      }
      if (can) {
        l = s;
      } else {
        r = s;
      }
    }
    printf(""%.15f\n"", (double)((l + r) * 0.5));
    fprintf(stderr, ""case %d solved in %.3f\n"", cc,
            (clock() - begt) / CLOCKS_PER_SEC);
  }
}
",29,29,413
"struct E {
  int l, r;
  E(int nl, int nr) : l(nl), r(nr) {}
  bool operator<(const E &o) const {
    int v = r - l;
    int ov = o.r - o.l;
    if (v / 2 != ov / 2) {
      return v / 2 > ov / 2;
    }
    if ((v + 1) / 2 != (ov + 1) / 2) {
      return (v + 1) / 2 > (ov + 1) / 2;
    }
    return l < o.l;
  }
};

int main() {
  freopen(""in"", ""r"", stdin);
  freopen(""out"", ""w"", stdout);
  int tt;
  scanf(""%d"", &tt);
  for (int cc = 1; cc <= tt; ++cc) {
    printf(""Case #%d: "", cc);
    int n, k;
    scanf(""%d %d"", &n, &k);
    set<E> ss = {{0, n + 1}};
    while (k-- > 1) {
      int l = ss.begin()->l;
      int r = ss.begin()->r;
      ss.erase(ss.begin());
      int s = (l + r) / 2;
      if (s - l - 1 >= 1) {
        ss.emplace(l, s);
      }
      if (r - s - 1 >= 1) {
        ss.emplace(s, r);
      }
    }
    int ans = ss.begin()->r - ss.begin()->l;
    printf(""%d %d\n"", (ans + 1) / 2 - 1, ans / 2 - 1);
  }
}
",29,30,451
"char a[77][77];

int main() {
  freopen(""in"", ""r"", stdin);
  freopen(""out"", ""w"", stdout);
  int tt;
  scanf(""%d"", &tt);
  for (int cc = 1; cc <= tt; ++cc) {
    double begt = clock();
    printf(""Case #%d:\n"", cc);
    int n, m;
    scanf(""%d %d"", &n, &m);
    for (int i = 0; i < n; ++i) {
      scanf(""%s"", a[i]);
    }
    for (int i = 0; i < n; ++i) {
      for (int j = 0; j < m - 1; ++j) {
        if (a[i][j] != '?' && a[i][j + 1] == '?') {
          a[i][j + 1] = a[i][j];
        }
      }
      for (int j = m - 1; j > 0; --j) {
        if (a[i][j] != '?' && a[i][j - 1] == '?') {
          a[i][j - 1] = a[i][j];
        }
      }
    }
    for (int i = 0; i < n - 1; ++i) {
      for (int j = 0; j < m; ++j) {
        if (a[i][j] != '?' && a[i + 1][j] == '?') {
          a[i + 1][j] = a[i][j];
        }
      }
    }
    for (int i = n - 1; i > 0; --i) {
      for (int j = 0; j < m; ++j) {
        if (a[i][j] != '?' && a[i - 1][j] == '?') {
          a[i - 1][j] = a[i][j];
        }
      }
    }
    for (int i = 0; i < n; ++i) {
      printf(""%s\n"", a[i]);
    }
    fprintf(stderr, ""case %d solved in %.3f\n"", cc,
            (clock() - begt) / CLOCKS_PER_SEC);
  }
}
",29,31,585
"char s[77];
int q[7777];
int d[7777];

int main() {
  freopen(""in"", ""r"", stdin);
  freopen(""out"", ""w"", stdout);
  int tt;
  scanf(""%d"", &tt);
  for (int cc = 1; cc <= tt; ++cc) {
    printf(""Case #%d: "", cc);
    int k;
    scanf(""%s %d"", s, &k);
    int n = strlen(s);
    q[0] = 1 << n;
    for (int i = 0; i < n; ++i) {
      if (s[i] == '-') {
        q[0] |= 1 << (n - 1 - i);
      }
    }
    memset(d, -1, sizeof d);
    d[q[0]] = 0;
    for (int qh = 0, qt = 1; qh < qt; ++qh) {
      int x = q[qh];
      for (int i = 0; i <= n - k; ++i) {
        int nx = x ^ (((1 << k) - 1) << i);
        if (d[nx] == -1) {
          d[nx] = d[x] + 1;
          q[qt++] = nx;
        }
      }
    }
    if (d[1 << n] == -1) {
      puts(""IMPOSSIBLE"");
    } else {
      printf(""%d\n"", d[1 << n]);
    }
  }
}
",29,32,404
"bool check(int n) {
  while (n > 0) {
    if (n % 10 < n / 10 % 10) {
      return false;
    }
    n /= 10;
  }
  return true;
}

int main() {
  freopen(""in"", ""r"", stdin);
  freopen(""out"", ""w"", stdout);
  int tt;
  scanf(""%d"", &tt);
  for (int cc = 1; cc <= tt; ++cc) {
    printf(""Case #%d: "", cc);
    int n;
    scanf(""%d"", &n);
    int ans = n;
    while (!check(ans)) {
      --ans;
    }
    printf(""%d\n"", ans);
  }
}
",29,33,198
"const long long inf = 4e18;
const int N = 123;

int a[N];
int b[N];
long long d[N][N];
long double f[N];
bool was[N];

int main() {
  freopen(""in"", ""r"", stdin);
  freopen(""out"", ""w"", stdout);
  int tt;
  scanf(""%d"", &tt);
  for (int cc = 1; cc <= tt; ++cc) {
    double begt = clock();
    printf(""Case #%d: "", cc);
    int n, qq;
    scanf(""%d %d"", &n, &qq);
    for (int i = 0; i < n; ++i) {
      scanf(""%d %d"", a + i, b + i);
    }
    for (int i = 0; i < n; ++i) {
      for (int j = 0; j < n; ++j) {
        int foo;
        scanf(""%d"", &foo);
        d[i][j] = (foo == -1 ? inf : foo);
      }
    }
    for (int k = 0; k < n; ++k) {
      for (int i = 0; i < n; ++i) {
        for (int j = 0; j < n; ++j) {
          d[i][j] = min(d[i][j], d[i][k] + d[k][j]);
        }
      }
    }
    for (int q = 0; q < qq; ++q) {
      if (q > 0)
        putchar(' ');
      int from, to;
      scanf(""%d %d"", &from, &to);
      --from;
      --to;
      for (int i = 0; i < n; ++i) {
        f[i] = inf;
      }
      memset(was, false, sizeof was);
      was[from] = true;
      f[from] = 0;
      int x = from;
      for (int it = 0; it < n - 1; ++it) {
        for (int y = 0; y < n; ++y) {
          if (d[x][y] > a[x]) {
            continue;
          }
          long double cur = f[x] + (long double)d[x][y] / b[x];
          if (cur < f[y]) {
            f[y] = cur;
          }
        }
        x = -1;
        for (int y = 0; y < n; ++y) {
          if (was[y]) {
            continue;
          }
          if (x == -1 || f[y] < f[x]) {
            x = y;
          }
        }
        was[x] = true;
      }
      printf(""%.15f"", (double)f[to]);
    }
    putchar('\n');
    fprintf(stderr, ""case %d solved in %.3f\n"", cc,
            (clock() - begt) / CLOCKS_PER_SEC);
  }
}
",29,34,778
"typedef pair<int, int> par;
typedef long long int tint;
map<char, char> inv;

int main() {
  freopen(""test.txt"", ""r"", stdin);
  freopen(""out.txt"", ""w"", stdout);

  inv['-'] = '+';
  inv['+'] = '-';
  int t, k;
  string s;

  cin >> t;

  for (int caso = (1); caso < (t + 1); caso++) {
    cin >> s >> k;
    int l = s.size();

    int ans = 0;
    for (int i = 0; i < (l + 1 - k); i++) {
      if (s[i] == '-') {
        for (int j = (i); j < (i + k); j++)
          s[j] = inv[s[j]];
        ans++;
      }
    }
    bool check = true;
    for (int i = 0; i < (l); i++) {
      check = check and s[i] == '+';
    }
    cout << ""Case #"" << caso << "": "";
    if (check)
      cout << ans << endl;
    else
      cout << ""IMPOSSIBLE"" << endl;
  }

  return 0;
}
",37,35,327
