code,author,id,tokens
"int main(int argc,char* argv[]){
    int rank,size;
    char st[10];
    char res[10];
    MPI_Init(&argc,&argv);
    MPI_Comm_rank(MPI_COMM_WORLD,&rank);
    MPI_Comm_size(MPI_COMM_WORLD,&size);
    if(size!=2){
        printf(""\nUse 2 processes\n"");
        MPI_Abort(MPI_COMM_WORLD,EXIT_FAILURE);
    }
    if(rank==0){
        printf(""Enter string to toggle\n"");
        gets(st);
        printf(""\nProcess[%d]: Sending string %s\n"",rank,st);
        MPI_Ssend(st,9,MPI_CHAR,1,0,MPI_COMM_WORLD);
        MPI_Recv(res,9,MPI_CHAR,1,0,MPI_COMM_WORLD,MPI_STATUS_IGNORE);
        printf(""\nProcess[%d]: Received string %s\n"",rank,res);
    }else{
        MPI_Recv(st,9,MPI_CHAR,0,0,MPI_COMM_WORLD,MPI_STATUS_IGNORE);
        printf(""\nProcess[%d]: Received string %s\n"",rank,st);
    for(int i=0;i<strlen(st);i++){
        if(st[i]>='a'&&st[i]<='z') st[i]-=32;
        else if(st[i]>='A'&&st[i]<='Z') st[i]+=32;
    }
    printf(""\nProcess[%d]: Sending string %s\n"",rank,st);
        MPI_Ssend(st,9,MPI_CHAR,0,0,MPI_COMM_WORLD);
    }
    MPI_Finalize();
    return 0;
}",61,1745,494
"struct adjLNode
{
    int dest;
    struct adjLNode* next;

};
struct adjList
{
    struct adjLNode* head;
};
struct Graph
{
    int V;
    struct adjList* arr;
};
struct Graph* createGraph(int V)
{
    struct Graph* graph=(struct Graph*)malloc(sizeof(struct Graph));
    graph->V=V;
    graph->arr=(struct adjList*)malloc(V*sizeof(struct adjList));
    for(int i=0;i<V;i++)
    {
        graph->arr[i].head=NULL;
    }
    return graph;
}
void addEdge(struct Graph* graph,int src,int dst)
{
    struct adjLNode* newNode=(struct adjLNode*)malloc(sizeof(struct adjLNode));
    newNode->dest=dst;
    newNode->next=graph->arr[src].head;
    graph->arr[src].head=newNode;
    struct adjLNode* newNode2=(struct adjLNode*)malloc(sizeof(struct adjLNode));
    newNode2->dest=src;
    newNode2->next=graph->arr[dst].head;
    graph->arr[dst].head=newNode2;

}
void printGraph(struct Graph* graph)
{
    for(int i=0;i<graph->V;i++)
    {
        struct adjLNode* temp=graph->arr[i].head;
        printf(""The connected vertices to the vertex %d are- \n"",i);
        while(temp)
        {
            printf(""%d "",temp->dest);
            temp=temp->next;
        }
        printf(""\n"");
    }
}
int main()
{
    int V;
    printf(""Please enter the number of vertices to your graph\n"");
    scanf(""%d"",&V);
    struct Graph* graph=createGraph(V);
    int n;
    printf(""Please enter the number of Edges you want the graph to have\n"");
    scanf(""%d"",&n);
    for(int i=0;i<n;i++)
    {
        int src,dst;
        scanf(""%d %d"",&src,&dst);
        addEdge(graph,src,dst);
    }
    printGraph(graph);
    return 0;
}",61,1746,566
"int main(int argc, char* argv[])
{
    int rank,size;
    int res;
    int s;
    MPI_Init(&argc,&argv);
    MPI_Comm_size(MPI_COMM_WORLD,&size);
    MPI_Comm_rank(MPI_COMM_WORLD,&rank);
    char st[100];
    char st1[100];
    char* a=(char*)malloc(sizeof(char)*100);
    char* b=(char*)malloc(100*sizeof(char));
    char* c=(char*)malloc(199*sizeof(char));
    char* fst=(char*)malloc(sizeof(char)*200);
    if(rank==0)
    {
        scanf(""%s"",st);
        int k=strlen(st);
        if(k%size!=0)
        {
            printf(""String length should be divisible by the number of processes."");
            return 0;
        }
        s=k/size;
        scanf(""%s"",st1);
    }
    MPI_Bcast(&s,1,MPI_INT,0,MPI_COMM_WORLD);
    MPI_Scatter(st,s,MPI_CHAR,a,s,MPI_CHAR,0,MPI_COMM_WORLD);
    res=0;
    MPI_Scatter(st1,s,MPI_CHAR,b,s,MPI_CHAR,0,MPI_COMM_WORLD);
    for(int i=0;i<s;i++)
    {
        c[i*2]=a[i];
        c[i*2+1]=b[i];
    }
    MPI_Gather(c,2*s,MPI_CHAR,fst,2*s,MPI_CHAR,0,MPI_COMM_WORLD);
    if(rank==0)
    {
        printf(""%s\n"",fst);
    }   
    MPI_Finalize();
}   ",61,1747,502
"int main()
{
    char str[50],substr[50];
    int a,b,c,k=0,flag=0;
    clock_t t1,t2;

    printf(""\nEnter a string: "");
    scanf(""%[^\n]%*c"",str);

    printf(""\nEnter the substring to search: "");
    scanf(""%[^\n]%*c"",substr);

    t1=clock();
    int opcount=0;
    for (a=0;a<strlen(str);a++)
    {
        ++opcount;
        c=a;
        if (str[a]==substr[k])
        {
            for (b=0;b<=strlen(substr);b++)
            {
                ++opcount;
                if (b==strlen(substr))
                {
                    flag=1;
                    break;
                }
                if (str[c]==substr[b])
                    c++;             
                else if (str[c]!=substr[b])
                {
                    flag=0;
                    break;
                }             
            }
        }
        if ( flag==1 ) break;
    }
    t2=clock();
    printf(""\ntime taken is %ld\n"",(t2-t1));

    printf(""\nOpcount: %d"",opcount);
    if (flag==1)
        printf(""\nfound\n"");
    else 
        printf(""\nnot found\n"");
    
    return 0;

}
",61,1748,375
"int GCD(int a ,int b)
{
    int c;
    int opcount=0;
    if(b<a)
    {   
        a=a^b;
        b=a^b;
        a=a^b;
    }
    c=a;
    while(1)
    {
        opcount++;
        if(a%c==0 && b%c==0)
        {
            printf(""opcount: %d\n"",opcount);
            return c;
        }
        c-=1;
    }

}

int main()
{
    int a,b;
    scanf(""%d %d"",&a,&b);
    printf(""%d\n"",GCD(a,b));
    return 0;
}",61,1749,191
"#define FOR(i,a,b) for(ll i=a;i<b;i++)
typedef long long int ll;
struct Queue{
    int* arr;
    int front,rear;
    int cap,size;
};
struct Queue* createQueue(int cap)
{
    struct Queue* queue=(struct Queue*)malloc(sizeof(struct Queue));
    queue->front=-1;
    queue->rear=-1;
    queue->cap=cap;
    queue->size=0;
    queue->arr=(int*)malloc(cap*sizeof(int));
    return queue;
}
int isEmpty(struct Queue* queue)
{
    return (queue->size==0);
}
int isFull(struct Queue* queue)
{
    if (queue->size==queue->cap)
        return 1;
    return 0;
}
void enqueue(struct Queue* queue,int ele)
{
    if (isFull(queue))
    {
        
        return;
    }
    if (queue->front==-1)
    {
        queue->front=0;
    }
    queue->rear=(queue->rear+1)%queue->cap;
    queue->arr[queue->rear]=ele;
    queue->size++;
    
    return;
}
int dequeue(struct Queue* queue)
{
    if (isEmpty(queue))
        return -1;
    int ele=queue->arr[queue->front];
    if (queue->front==queue->rear)
    {
        queue->front=-1;
        queue->rear=-1;
    }
    queue->front=(queue->front+1)%queue->cap;
    queue->size--;
    return ele;
}
int** makeGraph(int v)
{
    int** graph=(int**)malloc(v*sizeof(int*));
    FOR(i,0,v)
    {
        graph[i]=(int*)malloc(v*sizeof(int));
    }
    FOR(i,0,v)
    {
        FOR(j,0,v)
        {
            graph[i][j]=0;
        }
    }
    int e;
    scanf(""%d"",&e);
    FOR(i,0,e)
    {
        int src, dest;
        scanf(""%d %d"",&src,&dest);
        graph[src][dest]=1;
        graph[dest][src]=1;
    }
    return graph;
}
void bfs(int** graph,int* visited,int v,int src)
{
    
    struct Queue* queue=createQueue(10000);
    enqueue(queue,src);
    int count=0;
    while(!isEmpty(queue))
    {
        
        int p=dequeue(queue);
        visited[p]=1;
        printf(""%d "",p);
        
        count+=1;
        FOR(i,0,v)
        {
            if(graph[p][i])
            {
                if(!visited[i])
                {
                    
                    enqueue(queue,i);
                }
            }
        }
    }
    return;
}
int main()
{
    int v;
    scanf(""%d"",&v);
    int** graph=makeGraph(v);
    int* visited=(int* )malloc(v*sizeof(int));\
    FOR(i,0,v)
        visited[i]=0;
    
    FOR(i,0,v)
    {
        if(!visited[i])
        {
            bfs(graph,visited,v,i);
            printf(""\n"");
        }
    }
    return 0;
}",61,1750,913
"#define FOR(i,a,b) for(ll i=a;i<b;i++)
typedef long long int ll;
ll** makeGraph(ll v)
{
    ll e;
    ll** graph=(ll**)malloc(v*sizeof(ll*));
    FOR(i,0,v)
    {
        graph[i]=malloc(v*sizeof(ll));
    }
    FOR(i,0,v)
    {
        FOR(j,0,v)
        {
            graph[i][j]=0;
        }
    }
    scanf(""%lld"",&e);
    ll src,dest;
    FOR(i,0,e)
    {
        scanf(""%lld %lld"",&src,&dest);
        graph[src][dest]=1;
        graph[dest][src]=1;
    }
    return graph;
}
void dfs(ll** graph, ll* visited, ll v, ll src)
{
    visited[src]=1;
    printf(""%lld "",src);
    
    FOR(i,0,v)
    {
        if(graph[src][i])
        {
            if(!visited[i])
            {
                dfs(graph,visited,v,i);
            }
        }
    }
    return;
}
int main()
{
    ll v;
    scanf(""%lld"",&v);
    ll** graph=makeGraph(v);
    ll* visited=(ll*)malloc(v*sizeof(ll));
    FOR(i,0,v)
    {
        visited[i]=0;
    }
    FOR(i,0,v)
    {
        if(!visited[i])
        {
            dfs(graph,visited,v,i);
            printf(""\n"");
        }
    }
    return 0;

}",61,1751,456
"int main(int argc, char* argv[])
{
    int rank, size;
    int k;
    int buff_size=MPI_BSEND_OVERHEAD+sizeof(int);
    char* buff=(char*)malloc(buff_size*sizeof(int));
    MPI_Init(&argc, &argv);
    MPI_Comm_rank(MPI_COMM_WORLD,&rank);
    MPI_Comm_size(MPI_COMM_WORLD,&size);
    int arr[7];
    if(size!=8)
    {
        printf(""\nUse 8 processes\n"");
        MPI_Abort(MPI_COMM_WORLD,EXIT_FAILURE);
    }
    if(rank==0)
    {
        MPI_Buffer_attach(buff,buff_size);
        printf(""Please enter 7 integers.\n"");
        for(int i=0;i<7;i++)
        {
            scanf(""%d"",&arr[i]);
        }
        printf(""Process[%d] sending the elements.\n"",rank);
        for(int i=1;i<8;i++)
        {
            MPI_Bsend(&arr[i-1],1,MPI_INT,i,0,MPI_COMM_WORLD);
        }
    }
    else
    {
        MPI_Recv(&k,1,MPI_INT,0,0,MPI_COMM_WORLD, MPI_STATUS_IGNORE);
        if(rank%2==0)
        {
            printf(""Process[%d] recieved: %d and the square is: %d \n"",rank, k,k*k);
        }
        else
        {
            printf(""Process[%d] recieved: %d and the cube is: %d \n"",rank, k,k*k*k);
        }
    }
    MPI_Buffer_detach(buff, &buff_size);
    MPI_Finalize();
}",61,1752,489
"typedef struct Node* nptr;
typedef struct Node
{
    nptr llink;
    nptr rlink;
    int ele;
}node;

nptr createNode()
{
    nptr temp = (nptr)malloc(sizeof(node));
    temp->llink = temp;
    temp->rlink = temp;
    return temp;
}

void insert(nptr list,int x)
{
    nptr temp = createNode();
    temp->ele = x;

    temp-> llink = list;
    temp-> rlink = list -> rlink;
    list -> rlink = temp;
    (temp -> rlink) -> llink = temp;
}

nptr getnum(char num[50])
{
    nptr head = createNode();

    for(int i = strlen(num) - 1 ; i >= 0 ; i--)
        insert(head, num[i] - '0');

    return head;
}

nptr add(nptr num1, nptr num2)
{
    nptr sum = createNode();
    nptr n1 = num1 -> llink;
    nptr n2 = num2 -> llink;

    int cin = 0;
    int s = 0;

    while(n1 != num1 && n2 != num2)
    {
        s = (n1 -> ele) + (n2 -> ele) + cin;

        if(s >= 10)
        { 
            cin = 1;
            insert(sum, s - 10);
        }
        else
        {
            cin = 0;
            insert(sum, s);
        }

        n1 = n1 -> llink;
        n2 = n2 -> llink;
    }
    
    while(n1 != num1)
    {
        s = (n1 -> ele) + cin;
        
        if(s > 9)
        { 
            cin = 1; 
            insert(sum, s - 10);
        }
        else 
        {
            cin = 0; 
            insert(sum, s);
        }
        
        n1 = n1 -> llink;
    }
    
    while(n2 != num2)
    {
        s = (n2 -> ele) + cin;
        
        if(s > 9)
        { 
            cin = 1; 
            insert(sum, s - 10);
        }
        else 
        {
            cin = 0; 
            insert(sum, s);
        }
        
        n2 = n2 -> llink;
    }

    return sum;
}

void disp(nptr list)
{
    nptr i = list -> rlink;
    
    while(i != list)
    {
        printf(""%d"", i -> ele);
        i = i -> rlink;
    }
    
    printf(""\n"");
}

int main()
{
    char num1[50],num2[50];
    
    printf(""Enter the first number: "");
    scanf(""%s"",num1);
    printf(""Enter the second number: "");
    scanf(""%s"",num2);

    nptr n1 = getnum(num1);
    nptr n2 = getnum(num2);
    
    
    
    
    nptr sum = add(n1,n2);
    
    printf(""The sum of the given numbers is "");
    disp(sum);
}",62,1753,860
"typedef struct Node* nptr;
typedef struct Node
{
    nptr llink;
    nptr rlink;
    int ele;
}node;

nptr createNode(int x)
{
    nptr temp=(nptr)malloc(sizeof(node));
    temp->ele=x;
    temp->llink=NULL;
    temp->rlink=NULL;
    return temp;
}

void insertst(nptr* start,nptr* end,int x)
{
    nptr temp=createNode(x);

    if(!*start)
    {
        *start=temp;
        *end=temp;
    }
    else
    {
        temp->rlink=*start;
        (*start)->llink=temp;
        *start=temp;
    }
}

void inserten(nptr* start,nptr* end,int x)
{
    nptr temp=createNode(x);
    
    if(!*end)
    {
        *start=temp; *end=temp; 
        return;
    }
    else
    {
        (*end)->rlink=temp;
        temp->llink=*end;
        *end=temp;
    }
}

int delst(nptr* start,nptr* end)
{
    if(!*start)
    {
        printf(""Underflow!!\n""); 
        return -99;
    }
    
    nptr temp; int x;
    temp=*start;
    x=temp->ele;
    
    if(!((*start)->rlink))
    {
        *end=*start=NULL;
        free(temp);
        return x;
    }
    
    *start=(*start)->rlink;
    (*start)->llink=NULL;

    free(temp);
    return x;
}

int delen(nptr* start,nptr* end)
{
    if(!*end)
    {
        printf(""Underflow!!\n""); 
        return -99;
    }
    
    nptr temp; int x;
    temp=*end;
    x=temp->ele;
    
    if(!((*end)->llink))
    {
        *end=*start=NULL;
        free(temp);
        return x;
    }
    
    *end=(*end)->llink;
    (*end)->rlink=NULL;
    
    free(temp);
    return x;
}

void disp(nptr front)
{
    printf(""NULL <--->"");
    for(nptr i=front;i;i=i->rlink)
        printf("" %d <---> "",i->ele);
    
    printf(""NULL \n"");
}

int main()
{
    printf(""1:Insert@start 2:Insert@end 3:Delete@start\n4:Delete@end 5:Display 6:Exit\n"");
    int i=1,ch,ele;
    
    nptr start=NULL,end=NULL;
    
    while(i)
    {
        printf(""Command: ""); 
        scanf(""%d"",&ch);
        
        switch(ch)
        {
            case 1:
                    printf(""Enter element to insert: "");
                    scanf(""%d"",&ele);
                    insertst(&start,&end,ele);
                    break;
            
            case 2:
                    printf(""Enter element to insert: "");
                    scanf(""%d"",&ele);
                    inserten(&start,&end,ele);
                    break;
            
            case 3:
                    ele=delst(&start,&end);
                    if(ele!=-99) 
                        printf(""Deleted %d\n"",ele);
                    break;
            
            case 4:
                    ele=delen(&start,&end);
                    if(ele!=-99) 
                        printf(""Deleted %d\n"",ele);
                    break;
            
            case 5:
                    disp(start);
                    break;
            
            case 6:
                    i=0; break;
        }

    }
}",62,1754,1022
