c1,c2,a1,a2,same,token_diff
48,616,47,61,0,519
87,503,2,48,0,575
394,501,36,48,0,346
509,603,49,59,0,62
505,568,48,55,0,236
40,56,39,55,0,235
13,243,12,19,0,225
185,496,13,47,0,483
72,469,0,44,0,231
101,274,3,23,0,252
297,397,25,36,0,341
487,554,46,54,0,53
274,618,23,61,0,139
183,514,12,49,0,184
142,592,8,58,0,202
304,348,26,31,0,106
144,628,8,62,0,242
67,94,0,3,0,3
26,381,25,34,0,914
21,64,20,63,0,164
231,315,18,27,0,444
190,331,13,29,0,129
50,600,49,59,0,187
1,558,0,54,0,18
19,35,18,34,0,371
586,633,57,62,0,95
187,545,13,53,0,39
127,405,6,37,0,19
121,553,6,54,0,298
139,297,8,25,0,350
193,238,14,19,0,47
373,468,34,44,0,508
51,91,50,2,0,710
15,352,14,31,0,229
106,267,4,22,0,89
74,481,0,46,0,296
104,129,4,6,0,161
449,470,42,44,0,847
281,464,23,44,0,37
366,417,33,38,0,357
127,363,6,32,0,418
65,328,64,29,0,485
467,476,44,45,0,498
60,646,59,64,0,480
62,381,61,34,0,125
497,584,47,57,0,347
438,494,41,47,0,45
410,655,38,65,0,2
86,619,2,61,0,287
546,553,53,54,0,49
351,381,31,34,0,73
520,615,50,60,0,174
561,589,54,58,0,100
155,177,9,12,0,183
221,476,17,45,0,108
33,590,32,58,0,5
146,520,8,50,0,319
87,656,2,65,0,134
221,528,17,51,0,548
302,472,26,45,0,133
235,281,18,23,0,29
417,439,38,41,0,82
205,653,15,65,0,48
27,36,26,35,0,86
137,377,7,34,0,212
154,190,9,13,0,8
292,574,25,56,0,333
402,632,37,62,0,600
3,326,2,28,0,590
576,623,56,61,0,650
256,317,21,27,0,307
355,448,32,42,0,171
131,328,7,29,0,554
518,647,50,64,0,191
520,608,50,60,0,463
1,400,0,37,0,205
81,309,1,26,0,564
174,563,11,55,0,1070
368,402,33,37,0,351
222,402,17,37,0,6
542,568,52,55,0,81
33,471,32,44,0,45
196,455,14,43,0,114
251,564,20,55,0,13
175,250,12,20,0,342
297,609,25,60,0,114
378,642,34,63,0,307
275,595,23,58,0,139
104,244,4,19,0,36
181,307,12,26,0,117
311,408,27,37,0,460
579,603,56,59,0,283
128,474,6,45,0,652
224,449,17,42,0,38
200,610,14,60,0,486
290,409,24,38,0,674
293,547,25,53,0,487
296,418,25,39,0,501
34,350,33,31,0,824
47,597,46,58,0,60
400,621,37,61,0,258
547,635,53,63,0,287
38,654,37,65,0,104
163,557,10,54,0,136
173,349,11,31,0,69
50,89,49,2,0,62
401,548,37,53,0,1
434,588,40,57,0,1006
388,528,35,51,0,294
16,137,15,7,0,273
400,464,37,44,0,112
233,364,18,33,0,556
133,174,7,11,0,923
351,438,31,41,0,7
81,441,1,41,0,426
28,103,27,4,0,63
304,452,26,42,0,177
17,524,16,50,0,1002
143,519,8,50,0,762
125,229,6,18,0,448
629,655,62,65,0,399
435,605,40,59,0,270
15,496,14,47,0,432
40,206,39,15,0,171
334,533,29,51,0,888
97,356,3,32,0,290
45,531,44,51,0,400
343,606,30,59,0,80
246,557,19,54,0,22
12,568,11,55,0,140
210,479,15,45,0,29
292,368,25,33,0,146
55,532,54,51,0,595
244,486,19,46,0,245
281,654,23,65,0,23
181,601,12,59,0,7
153,278,9,23,0,705
255,470,20,44,0,707
241,400,19,37,0,113
109,574,4,56,0,390
155,625,9,62,0,200
154,171,9,11,0,167
292,530,25,51,0,26
42,96,41,3,0,434
569,610,55,60,0,390
149,300,9,25,0,203
385,520,35,50,0,487
132,456,7,43,0,221
77,277,1,23,0,8
157,340,10,30,0,128
17,102,16,3,0,757
69,481,0,46,0,63
65,382,64,35,0,771
318,646,27,64,0,564
199,483,14,46,0,54
312,425,27,39,0,126
5,13,4,12,0,411
275,660,23,65,0,54
38,197,37,14,0,128
43,650,42,64,0,1255
164,510,10,49,0,641
197,427,14,40,0,76
306,361,26,32,0,373
466,652,44,65,0,118
250,277,20,23,0,345
156,485,9,46,0,333
27,315,26,27,0,215
16,463,15,44,0,531
82,149,1,9,0,163
253,586,20,57,0,113
259,562,21,55,0,448
125,262,6,21,0,550
118,632,5,62,0,603
83,652,1,65,0,1043
119,537,5,52,0,1011
11,185,10,13,0,7
113,599,5,59,0,261
415,645,38,64,0,52
407,469,37,44,0,27
113,569,5,55,0,597
217,270,16,22,0,1020
37,456,36,43,0,94
98,632,3,62,0,357
287,375,24,34,0,1192
250,622,20,61,0,448
336,419,29,39,0,939
290,624,24,61,0,757
210,280,15,23,0,164
118,553,5,54,0,46
242,589,19,58,0,88
202,391,15,36,0,1047
148,326,9,28,0,851
38,621,37,61,0,310
544,647,53,64,0,59
316,545,27,53,0,22
303,345,26,30,0,119
216,572,16,56,0,207
98,331,3,29,0,110
67,151,0,9,0,158
21,384,20,35,0,4
128,568,6,55,0,644
182,537,12,52,0,210
13,131,12,7,0,244
243,656,19,65,0,508
347,653,31,65,0,322
390,470,35,44,0,138
369,535,33,52,0,663
308,452,26,42,0,1234
390,505,35,48,0,783
553,566,54,55,0,42
509,536,49,52,0,125
367,519,33,50,0,381
461,609,43,60,0,570
195,617,14,61,0,242
241,420,19,39,0,233
270,293,22,25,0,871
279,648,23,64,0,757
146,516,8,49,0,316
80,564,1,55,0,296
370,470,33,44,0,386
9,239,8,19,0,4
188,384,13,35,0,268
132,275,7,23,0,76
42,270,41,22,0,618
140,439,8,41,0,146
390,569,35,55,0,1072
297,446,25,42,0,234
296,638,25,63,0,439
307,645,26,64,0,212
100,327,3,28,0,541
235,312,18,27,0,157
157,279,10,23,0,97
165,381,10,34,0,122
26,180,25,12,0,940
364,413,33,38,0,697
97,219,3,16,0,598
138,271,7,22,0,430
157,387,10,35,0,1022
35,93,34,2,0,140
252,445,20,42,0,292
304,393,26,36,0,285
450,542,42,52,0,185
207,330,15,29,0,454
152,494,9,47,0,21
69,157,0,10,0,253
148,378,9,34,0,95
530,651,51,64,0,11
115,272,5,22,0,330
336,565,29,55,0,677
53,279,52,23,0,282
435,558,40,54,0,625
122,306,6,26,0,132
315,611,27,60,0,210
637,644,63,64,0,2
282,586,23,57,0,642
215,655,16,65,0,453
195,352,14,31,0,116
115,351,5,31,0,429
42,545,41,53,0,344
400,520,37,50,0,679
122,627,6,62,0,267
379,567,34,55,0,107
38,107,37,4,0,253
148,487,9,46,0,110
162,403,10,37,0,216
50,103,49,4,0,97
346,563,31,55,0,122
66,386,65,35,0,791
301,643,26,64,0,283
212,631,16,62,0,126
153,310,9,27,0,636
42,343,41,30,0,489
73,552,0,53,0,25
92,459,2,43,0,286
392,483,36,46,0,197
18,139,17,8,0,815
24,499,23,48,0,301
525,634,50,63,0,745
163,210,10,15,0,125
478,526,45,51,0,63
184,493,13,47,0,100
38,79,37,1,0,15
22,356,21,32,0,327
106,239,4,19,0,200
125,184,6,13,0,553
53,375,52,34,0,144
40,445,39,42,0,244
158,413,10,38,0,57
43,181,42,12,0,21
305,558,26,54,0,133
53,110,52,4,0,466
154,548,9,53,0,123
32,261,31,21,0,111
282,552,23,53,0,582
249,440,20,41,0,93
18,249,17,20,0,659
179,329,12,29,0,98
119,630,5,62,0,1050
562,650,55,64,0,1109
408,634,37,63,0,58
81,649,1,64,0,302
98,456,3,43,0,77
268,401,22,37,0,538
171,500,11,48,0,49
99,538,3,52,0,67
142,645,8,64,0,421
150,466,9,44,0,285
203,652,15,65,0,78
32,387,31,35,0,894
132,602,7,59,0,260
68,616,0,61,0,194
206,443,15,41,0,1092
4,454,3,43,0,4
190,460,13,43,0,127
464,658,44,65,0,54
44,261,43,21,0,197
232,334,18,29,0,553
402,469,37,44,0,231
358,433,32,40,0,827
74,173,0,11,0,402
120,644,5,64,0,568
137,280,7,23,0,804
145,453,8,42,0,1252
5,145,4,8,0,810
575,623,56,61,0,706
459,469,43,44,0,2
52,630,51,62,0,51
266,569,22,55,0,455
68,549,0,53,0,65
230,498,18,47,0,473
455,476,43,45,0,102
139,267,8,22,0,283
183,569,12,55,0,59
53,367,52,33,0,131
478,551,45,53,0,767
275,378,23,34,0,31
444,582,41,57,0,29
135,592,7,58,0,174
100,294,3,25,0,585
66,559,65,54,0,191
342,369,30,33,0,350
108,658,4,65,0,16
230,588,18,57,0,632
122,370,6,33,0,234
2,561,1,54,0,133
238,423,19,39,0,477
349,623,31,61,0,513
219,319,16,28,0,449
494,551,47,53,0,861
202,494,15,47,0,224
247,572,20,56,0,276
508,530,49,51,0,94
126,555,6,54,0,457
276,516,23,49,0,110
33,451,32,42,0,68
427,600,40,59,0,287
88,437,2,41,0,29
79,217,1,16,0,58
348,487,31,46,0,10
167,597,11,58,0,1
530,655,51,65,0,195
198,601,14,59,0,2
66,566,65,55,0,95
161,499,10,48,0,55
51,268,50,22,0,216
533,655,51,65,0,504
101,390,3,35,0,752
175,576,12,56,0,71
442,567,41,55,0,311
249,601,20,59,0,102
14,547,13,53,0,696
426,533,39,51,0,418
261,295,21,25,0,111
70,434,0,40,0,321
138,612,7,60,0,886
111,338,4,30,0,439
152,483,9,46,0,106
223,609,17,60,0,4
13,519,12,50,0,401
327,437,28,41,0,413
162,475,10,45,0,849
151,533,9,51,0,995
128,429,6,40,0,632
201,240,14,19,0,99
277,554,23,54,0,41
52,579,51,56,0,57
278,547,23,53,0,593
306,633,26,62,0,58
147,270,8,22,0,1200
550,564,53,55,0,147
306,641,26,63,0,435
290,602,24,59,0,463
353,385,31,35,0,432
128,380,6,34,0,460
2,43,1,42,0,99
110,477,4,45,0,535
101,119,3,5,0,822
211,432,16,40,0,400
31,204,30,15,0,173
193,581,14,57,0,93
240,309,19,26,0,114
246,535,19,52,0,128
136,369,7,33,0,635
523,638,50,63,0,1065
219,224,16,17,0,125
386,483,35,46,0,885
477,604,45,59,0,137
297,614,25,60,0,20
10,298,9,25,0,180
86,531,2,51,0,7
472,511,45,49,0,312
61,532,60,51,0,601
511,571,49,56,0,385
61,130,60,7,0,564
561,580,54,57,0,55
159,296,10,25,0,890
13,192,12,13,0,467
9,367,8,33,0,523
20,109,19,4,0,954
224,339,17,30,0,21
460,478,43,45,0,36
149,536,9,52,0,59
212,604,16,59,0,342
250,630,20,62,0,328
284,461,24,43,0,924
253,463,20,44,0,450
388,528,35,51,0,294
605,627,59,62,0,1131
313,615,27,60,0,886
52,584,51,57,0,260
247,628,20,62,0,37
2,195,1,14,0,1
172,253,11,20,0,28
135,258,7,21,0,49
150,337,9,30,0,71
65,489,64,46,0,195
252,455,20,43,0,426
283,324,24,28,0,974
156,440,9,41,0,129
296,566,25,55,0,829
404,443,37,41,0,1211
28,415,27,38,0,304
231,400,18,37,0,406
43,586,42,57,0,19
41,397,40,36,0,700
362,475,32,45,0,913
165,260,10,21,0,287
29,282,28,23,0,53
54,105,53,4,0,344
46,282,45,23,0,478
238,347,19,31,0,65
396,424,36,39,0,6
167,260,11,21,0,199
58,551,57,53,0,888
36,592,35,58,0,186
285,456,24,43,0,148
357,581,32,57,0,103
92,517,2,50,0,652
347,518,31,50,0,415
68,126,0,6,0,307
41,300,40,25,0,253
123,290,6,24,0,247
53,115,52,5,0,42
376,509,34,49,0,25
184,330,13,29,0,6
134,302,7,26,0,16
475,638,45,63,0,295
27,570,26,55,0,706
528,546,51,53,0,650
105,465,4,44,0,716
281,347,23,31,0,66
151,658,9,65,0,271
339,373,30,34,0,81
133,462,7,43,0,334
83,380,1,34,0,263
447,555,42,54,0,82
82,445,1,42,0,46
195,451,14,42,0,80
410,463,38,44,0,148
101,433,3,40,0,1179
414,612,38,60,0,183
437,557,41,54,0,194
139,373,8,34,0,85
201,221,14,17,0,181
193,579,14,56,0,67
393,615,36,60,0,637
266,450,22,42,0,136
86,595,2,58,0,11
356,544,32,53,0,74
18,326,17,28,0,33
471,572,44,56,0,153
3,616,2,61,0,334
111,228,4,17,0,218
54,600,53,59,0,219
19,382,18,35,0,400
61,639,60,63,0,11
123,530,6,51,0,684
343,490,30,47,0,37
127,592,6,58,0,61
253,393,20,36,0,134
231,495,18,47,0,283
96,238,3,19,0,45
198,314,14,27,0,2
79,197,1,14,0,113
88,414,2,38,0,532
499,592,48,58,0,124
285,293,24,25,0,104
12,241,11,19,0,246
448,590,42,58,0,184
146,300,8,25,0,196
117,393,5,36,0,62
190,626,13,62,0,9
173,473,11,45,0,132
47,562,46,55,0,111
255,527,20,51,0,83
96,533,3,51,0,901
481,528,46,51,0,581
218,334,16,29,0,612
161,626,10,62,0,173
6,317,5,27,0,216
20,592,19,58,0,143
189,202,13,15,0,77
118,302,5,26,0,205
179,558,12,54,0,266
474,589,45,58,0,69
113,618,5,61,0,668
259,455,21,43,0,638
173,384,11,35,0,257
113,341,5,30,0,641
423,464,39,44,0,309
66,406,65,37,0,125
113,386,5,35,0,394
83,362,1,32,0,1255
1,418,0,39,0,168
84,174,1,11,0,1107
40,312,39,27,0,119
74,591,0,58,0,368
356,641,32,63,0,309
312,631,27,62,0,41
255,409,20,38,0,213
175,317,12,27,0,299
137,321,7,28,0,251
267,279,22,23,0,175
402,517,37,50,0,1171
435,604,40,59,0,470
462,560,43,54,0,34
26,568,25,55,0,917
221,303,17,26,0,64
171,425,11,39,0,46
65,534,64,51,0,206
119,193,5,14,0,1091
32,110,31,4,0,717
58,63,57,62,0,173
28,407,27,37,0,278
28,385,27,35,0,252
343,631,30,62,0,228
320,555,28,54,0,580
558,588,54,57,0,813
349,535,31,52,0,89
55,512,54,49,0,130
61,152,60,9,0,572
179,511,12,49,0,384
91,221,2,17,0,30
86,213,2,16,0,173
143,619,8,61,0,216
196,544,14,53,0,116
113,154,5,9,0,581
32,474,31,45,0,74
154,261,9,21,0,214
112,471,5,44,0,85
208,361,15,32,0,299
460,648,43,64,0,694
75,477,0,45,0,268
96,493,3,47,0,22
107,641,4,63,0,356
167,492,11,47,0,68
15,137,14,7,0,817
121,277,6,23,0,286
60,190,59,13,0,59
17,487,16,46,0,709
500,573,48,56,0,286
319,646,28,64,0,114
79,498,1,47,0,32
63,91,62,2,0,17
46,184,45,13,0,1178
423,622,39,61,0,509
200,594,14,58,0,480
65,148,64,9,0,329
546,644,53,64,0,455
262,566,21,55,0,131
24,404,23,37,0,132
169,635,11,63,0,273
18,526,17,51,0,617
38,270,37,22,0,1093
383,558,35,54,0,338
192,300,13,25,0,210
387,442,35,41,0,963
158,588,10,57,0,1091
93,271,2,22,0,207
45,516,44,49,0,494
120,630,5,62,0,93
10,345,9,30,0,51
380,515,34,49,0,277
109,287,4,24,0,758
465,533,44,51,0,676
408,443,37,41,0,808
3,586,2,57,0,209
557,619,54,61,0,45
112,164,5,10,0,586
189,390,13,35,0,904
390,540,35,52,0,921
68,239,0,19,0,124
167,423,11,39,0,459
74,264,0,21,0,502
135,517,7,50,0,1228
70,95,0,3,0,147
237,660,18,65,0,92
217,585,16,57,0,66
35,502,34,48,0,105
480,491,45,47,0,56
228,502,17,48,0,20
462,648,43,64,0,857
402,448,37,42,0,293
5,83,4,1,0,528
574,619,56,61,0,654
439,501,41,48,0,183
221,277,17,23,0,139
169,395,11,36,0,561
475,626,45,62,0,1045
452,499,42,48,0,93
5,207,4,15,0,473
203,638,15,63,0,1074
192,215,13,16,0,21
277,407,23,37,0,203
133,544,7,53,0,88
217,485,16,46,0,166
317,488,27,46,0,389
32,491,31,47,0,84
136,213,7,16,0,65
297,301,25,26,0,238
5,218,4,16,0,218
72,659,0,65,0,886
51,93,50,2,0,728
471,579,44,56,0,195
51,141,50,8,0,813
192,247,13,20,0,288
72,94,0,3,0,90
194,232,14,18,0,555
281,564,23,55,0,35
87,251,2,20,0,473
223,554,17,54,0,186
29,578,28,56,0,184
153,505,9,48,0,540
160,327,10,28,0,511
56,425,55,39,0,10
261,469,21,44,0,21
454,579,43,56,0,140
114,193,5,14,0,8
434,536,40,52,0,10
178,446,12,42,0,138
96,549,3,53,0,114
71,562,0,55,0,494
404,544,37,53,0,142
16,504,15,48,0,635
282,645,23,64,0,315
205,455,15,43,0,435
91,597,2,58,0,161
426,590,39,58,0,1239
301,354,26,31,0,122
110,406,4,37,0,761
209,238,15,19,0,358
501,527,48,51,0,3
94,253,3,20,0,32
364,502,33,48,0,558
57,600,56,59,0,72
5,153,4,9,0,63
212,546,16,53,0,16
330,449,29,42,0,122
224,459,17,43,0,128
344,578,30,56,0,851
256,656,21,65,0,694
607,642,60,63,0,41
80,462,1,43,0,478
65,530,64,51,0,55
305,526,26,51,0,28
505,640,48,63,0,1114
94,200,3,14,0,766
13,464,12,44,0,309
170,296,11,25,0,431
145,528,8,51,0,680
153,656,9,65,0,65
406,443,37,41,0,1228
377,467,34,44,0,34
128,153,6,9,0,132
130,377,7,34,0,630
448,529,42,51,0,297
143,175,8,12,0,42
353,482,31,46,0,418
468,612,44,60,0,256
64,66,63,65,0,300
470,513,44,49,0,423
225,233,17,18,0,60
6,64,5,63,0,339
364,586,33,57,0,730
343,434,30,40,0,96
4,279,3,23,0,40
55,597,54,58,0,543
533,549,51,53,0,787
164,284,10,24,0,1030
68,387,0,35,0,915
547,646,53,64,0,154
33,112,32,5,0,40
487,637,46,63,0,478
245,517,19,50,0,782
133,241,7,19,0,375
167,382,11,35,0,1055
394,593,36,58,0,545
292,448,25,42,0,88
443,534,41,51,0,1203
130,259,7,21,0,634
30,646,29,64,0,556
332,639,29,63,0,1100
114,474,5,45,0,2
80,87,1,2,0,164
141,622,8,61,0,109
108,629,4,62,0,195
140,483,8,46,0,128
306,494,26,47,0,161
170,627,11,62,0,456
245,377,19,34,0,229
69,280,0,23,0,198
241,256,19,21,0,123
275,360,23,32,0,237
278,342,23,30,0,244
211,529,16,51,0,19
40,523,39,50,0,74
292,481,25,46,0,44
210,241,15,19,0,263
257,554,21,54,0,150
409,592,38,58,0,123
87,580,2,57,0,561
266,567,22,55,0,94
302,612,26,60,0,607
482,658,46,65,0,40
29,110,28,4,0,112
217,405,16,37,0,14
116,582,5,57,0,86
10,565,9,55,0,266
170,477,11,45,0,202
92,435,2,40,0,369
77,372,1,33,0,529
55,62,54,61,0,635
162,195,10,14,0,83
337,403,30,37,0,400
86,632,2,62,0,429
394,574,36,56,0,95
552,609,53,60,0,127
105,623,4,61,0,253
174,410,11,38,0,801
79,115,1,5,0,389
54,81,53,1,0,16
45,307,44,26,0,454
193,351,14,31,0,68
99,190,3,13,0,230
423,493,39,47,0,410
29,81,28,1,0,142
170,494,11,47,0,482
159,541,10,52,0,184
77,251,1,20,0,90
181,269,12,22,0,946
70,621,0,61,0,93
43,578,42,56,0,860
369,631,33,62,0,496
467,494,44,47,0,583
293,629,25,62,0,183
553,585,54,57,0,84
145,648,8,64,0,763
499,517,48,50,0,930
63,78,62,1,0,215
376,439,34,41,0,106
200,554,14,54,0,842
308,433,26,40,0,97
107,315,4,27,0,239
408,568,37,55,0,442
341,523,30,50,0,930
365,568,33,55,0,669
439,584,41,57,0,177
223,442,17,41,0,170
162,594,10,58,0,167
203,649,15,64,0,19
401,637,37,63,0,425
188,279,13,23,0,24
146,207,8,15,0,1
120,311,5,27,0,36
72,575,0,56,0,69
224,513,17,49,0,386
257,637,21,63,0,381
445,496,42,47,0,327
502,625,48,62,0,139
272,393,22,36,0,466
325,537,28,52,0,35
45,608,44,60,0,322
384,394,35,36,0,321
312,364,27,33,0,496
151,193,9,14,0,96
64,141,63,8,0,419
56,183,55,12,0,206
475,587,45,57,0,941
88,95,2,3,0,150
471,526,44,51,0,1
142,277,8,23,0,140
361,384,32,35,0,223
226,622,17,61,0,249
250,334,20,29,0,358
22,626,21,62,0,52
264,604,21,59,0,463
323,386,28,35,0,241
94,603,3,59,0,157
131,527,7,51,0,73
360,571,32,56,0,262
23,422,22,39,0,349
339,359,30,32,0,193
4,438,3,41,0,152
311,413,27,38,0,27
151,643,9,64,0,420
297,484,25,46,0,209
47,260,46,21,0,138
195,208,14,15,0,110
552,580,53,57,0,20
15,79,14,1,0,10
395,402,36,37,0,698
260,577,21,56,0,75
584,596,57,58,0,163
133,326,7,28,0,506
26,342,25,30,0,602
119,377,5,34,0,504
39,336,38,29,0,887
251,549,20,53,0,6
198,236,14,18,0,562
87,602,2,59,0,405
137,438,7,41,0,874
242,312,19,27,0,237
601,655,59,65,0,412
293,646,25,64,0,333
87,381,2,34,0,574
71,287,0,24,0,1018
305,566,26,55,0,45
445,512,42,49,0,298
67,241,0,19,0,166
213,366,16,33,0,381
22,70,21,0,0,430
163,364,10,33,0,674
138,187,7,13,0,235
84,427,1,40,0,78
240,553,19,54,0,69
426,600,39,59,0,1021
153,551,9,53,0,53
99,639,3,63,0,329
264,459,21,43,0,278
467,590,44,58,0,475
125,290,6,24,0,164
221,455,17,43,0,210
35,222,34,17,0,280
198,376,14,34,0,198
304,492,26,47,0,37
426,448,39,42,0,1055
112,185,5,13,0,112
446,618,42,61,0,167
73,233,0,18,0,89
413,501,38,48,0,245
431,620,40,61,0,194
400,498,37,47,0,69
294,458,25,43,0,461
357,375,32,34,0,473
211,529,16,51,0,19
170,589,11,58,0,389
109,206,4,15,0,737
117,223,5,17,0,118
166,225,11,17,0,173
154,618,9,61,0,87
76,164,1,10,0,593
89,578,2,56,0,686
61,604,60,59,0,134
320,411,28,38,0,344
117,390,5,35,0,734
255,532,20,51,0,256
314,542,27,52,0,100
49,225,48,17,0,150
49,437,48,41,0,270
160,622,10,61,0,73
171,445,11,42,0,45
403,655,37,65,0,1
168,206,11,15,0,53
128,576,6,56,0,690
533,561,51,54,0,936
66,417,65,38,0,158
334,476,29,45,0,44
409,461,38,43,0,772
43,384,42,35,0,284
260,343,21,30,0,227
458,553,43,54,0,76
275,338,23,30,0,401
112,214,5,16,0,181
106,555,4,54,0,226
67,107,0,4,0,148
38,384,37,35,0,324
255,566,20,55,0,122
412,576,38,56,0,324
437,604,41,59,0,295
38,646,37,64,0,555
209,409,15,38,0,348
132,497,7,47,0,11
641,652,63,65,0,240
46,231,45,18,0,683
252,376,20,34,0,200
240,264,19,21,0,157
57,86,56,2,0,84
516,630,49,62,0,12
137,491,7,47,0,815
7,479,6,45,0,85
294,525,25,50,0,582
391,626,36,62,0,1259
380,416,34,38,0,199
164,573,10,56,0,734
461,626,43,62,0,753
52,574,51,56,0,517
126,168,6,11,0,247
403,437,37,41,0,302
305,488,26,46,0,616
446,528,42,51,0,666
19,393,18,36,0,401
397,531,36,51,0,473
132,176,7,12,0,306
328,457,29,43,0,730
418,534,39,51,0,333
324,584,28,57,0,496
27,115,26,5,0,175
61,82,60,1,0,388
109,632,4,62,0,328
137,411,7,38,0,666
27,356,26,32,0,71
323,553,28,54,0,687
583,641,57,63,0,300
471,572,44,56,0,153
147,339,8,30,0,245
71,322,0,28,0,568
137,298,7,25,0,690
597,606,58,59,0,51
464,507,44,48,0,197
27,79,26,1,0,214
205,352,15,31,0,177
267,353,22,31,0,421
73,445,0,42,0,24
128,362,6,32,0,532
254,376,20,34,0,683
146,569,8,55,0,420
271,292,22,25,0,148
174,345,11,30,0,1214
249,550,20,53,0,181
319,466,28,44,0,190
237,325,18,28,0,93
227,659,17,65,0,957
88,109,2,4,0,834
453,596,42,58,0,1196
324,556,28,54,0,588
94,305,3,26,0,40
97,515,3,49,0,836
417,511,38,49,0,359
511,570,49,55,0,542
502,586,48,57,0,172
384,645,35,64,0,24
10,547,9,53,0,737
143,610,8,60,0,270
99,609,3,60,0,38
66,407,65,37,0,78
15,247,14,20,0,269
202,330,15,29,0,280
99,142,3,8,0,319
314,479,27,45,0,205
256,508,21,49,0,87
403,458,37,43,0,306
358,580,32,57,0,603
320,582,28,57,0,435
81,277,1,23,0,507
224,405,17,37,0,30
54,73,53,0,0,452
265,586,22,57,0,425
171,377,11,34,0,455
67,400,0,37,0,53
462,559,43,54,0,21
126,352,6,31,0,143
457,569,43,55,0,61
83,512,1,49,0,984
56,435,55,40,0,761
242,578,19,56,0,882
24,168,23,11,0,198
462,634,43,63,0,449
200,501,14,48,0,569
292,339,25,30,0,79
200,330,14,29,0,911
606,611,59,60,0,158
76,366,1,33,0,312
364,411,33,38,0,575
106,381,4,34,0,118
51,158,50,10,0,889
415,494,38,47,0,283
71,300,0,25,0,464
575,634,56,63,0,486
50,63,49,62,0,7
253,317,20,27,0,235
529,536,51,52,0,64
614,642,60,63,0,69
257,405,21,37,0,89
44,470,43,44,0,901
428,579,40,56,0,213
444,491,41,47,0,87
331,410,29,38,0,291
360,426,32,39,0,1090
154,520,9,50,0,723
70,299,0,25,0,37
416,432,38,40,0,523
15,568,14,55,0,20
510,579,49,56,0,55
75,313,0,27,0,6
104,447,4,42,0,26
134,216,7,16,0,27
394,624,36,61,0,722
510,554,49,54,0,5
199,450,14,42,0,267
213,536,16,52,0,62
369,485,33,46,0,471
411,631,38,62,0,38
134,540,7,52,0,55
249,270,20,22,0,965
271,499,22,48,0,112
383,392,35,36,0,318
440,647,41,64,0,250
337,363,30,32,0,449
413,608,38,60,0,214
36,491,35,47,0,288
470,556,44,54,0,725
13,584,12,57,0,180
224,386,17,35,0,866
14,223,13,17,0,199
183,255,12,20,0,286
46,261,45,21,0,919
512,646,49,64,0,127
268,309,22,26,0,660
114,198,5,14,0,11
82,369,1,33,0,534
50,218,49,16,0,514
20,579,19,56,0,10
41,498,40,47,0,20
130,591,7,58,0,101
5,447,4,42,0,862
568,592,55,58,0,84
405,451,37,42,0,29
90,534,2,51,0,259
167,379,11,34,0,232
74,471,0,44,0,298
298,438,25,41,0,184
121,261,6,21,0,131
65,166,64,11,0,216
112,534,5,51,0,6
47,650,46,64,0,1220
108,228,4,17,0,21
358,376,32,34,0,442
303,516,26,49,0,46
70,539,0,52,0,307
204,458,15,43,0,111
241,587,19,57,0,190
192,216,13,16,0,219
42,114,41,5,0,440
153,199,9,14,0,777
385,539,35,52,0,148
47,501,46,48,0,224
80,477,1,45,0,165
206,325,15,28,0,115
110,125,4,6,0,312
468,624,44,61,0,642
501,572,48,56,0,281
33,322,32,28,0,1122
529,587,51,57,0,121
495,561,47,54,0,169
407,425,37,39,0,141
234,364,18,33,0,38
43,292,42,25,0,177
361,632,32,62,0,65
342,559,30,54,0,359
245,489,19,46,0,298
129,457,6,43,0,156
6,75,5,0,0,128
420,440,39,41,0,137
67,653,0,65,0,278
185,392,13,36,0,321
487,587,46,57,0,50
10,212,9,16,0,116
105,556,4,54,0,701
208,274,15,23,0,188
359,461,32,43,0,447
236,322,18,28,0,662
282,318,23,27,0,672
245,370,19,33,0,139
128,486,6,46,0,432
16,509,15,49,0,918
82,318,1,27,0,185
356,438,32,41,0,332
178,575,12,56,0,283
203,610,15,60,0,91
29,447,28,42,0,694
134,228,7,17,0,15
44,251,43,20,0,124
412,514,38,49,0,206
450,491,42,47,0,284
50,65,49,64,0,146
256,523,21,50,0,238
42,341,41,30,0,755
425,475,39,45,0,941
365,531,33,51,0,524
79,327,1,28,0,533
181,479,12,45,0,212
467,587,44,57,0,467
444,566,41,55,0,17
185,641,13,63,0,635
32,345,31,30,0,88
482,528,46,51,0,496
230,534,18,51,0,364
23,220,22,17,0,190
254,645,20,64,0,557
48,379,47,34,0,169
82,394,1,36,0,469
351,644,31,64,0,584
5,172,4,11,0,722
252,568,20,55,0,377
210,495,15,47,0,27
310,502,27,48,0,8
408,528,37,51,0,267
488,587,46,57,0,629
72,80,0,1,0,446
17,574,16,56,0,238
17,580,16,57,0,727
127,542,6,52,0,58
347,478,31,45,0,46
446,552,42,53,0,7
17,546,16,53,0,684
260,485,21,46,0,26
151,301,9,26,0,137
405,620,37,61,0,191
386,625,35,62,0,929
486,591,46,58,0,156
76,242,1,19,0,61
312,492,27,47,0,309
226,277,17,23,0,146
419,567,39,55,0,1501
320,389,28,35,0,1673
330,636,29,63,0,1400
83,329,1,29,0,1305
332,560,29,54,0,1661
371,379,33,34,0,1377
144,283,8,24,0,1748
